No,Date,Time,PA of Inning,Pitch of PA,Pitcher,Pitcher ID,Pitcher Handedness,Pitcher Team,Batter,Batter ID,Batter Handedness,Batter Team,Pitch Set,Col15,Top/Bottom,Col17,Col18,Col19,Pitch Type,Col21,Pitch Call,Col23,Col24,Col25,Col26,Col27,Notes,Pitch Speed [m/s],Pitch Launch (V) [°],Pitch Launch (H) [°],Pitch Spin [rpm],Pitch Spin Direction [°],Pitch Spin Tilt,Pitch Release Height [m],Pitch Release Side [m],Pitch Extension [m],Pitch Break (V) [m],Pitch Break Ind (V) [m],Pitch Break (H) [m],Pitch Strike Zone - Height [m],Pitch Strike Zone - Offset [m],Pitch Zone Speed [m/s],Pitch Approach (V) [°],Pitch Approach (H) [°],Pitch Time [s],Hit Ball Speed [m/s],Hit Ball Launch (V) [°],Hit Ball Launch (H) [°],Hit Spin [rpm],Col51,Col52,Col53,Hit Carry Distance [m],Col55,Col56,Hit Ball Flight Time [s],pfxx [m],pfxz [m],x0 [m],y0 [m],z0 [m],vx0 [m/s],vy0 [m/s],vz0 [m/s],ax [m/s²],ay [m/s²],az [m/s²],Home Team,Away Team,Col71,Col72,Col73,Col74,GUID,px [m],pz [m],Supervisor
325,2/16/21,17:07:59,0,0,Jordan Joselit,{D304CF23-C8A4-483D-9EAF-266F496CC647},R,Coe College,TJ Deardorff,{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Contact Out,,,,,,,36.072,0.761,-2.353,1991,238.603,2:00,1.663,0.449,1.643,-0.875,0.219,0.444,1.006,0.22,32.102,-5.714,0.938,0.483,,,,,,,,,,,,-0.257,0.137,-0.389,15.24,1.676,1.291,-35.443,0.144,-4.126,7.974,-7.598,Coe College,Coe College,,,,,{36B9E667-C38B-4467-94CF-B2E0845BC626},-0.22,1.006,
338,2/16/21,17:10:56,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Will  Young,{01EB9425-A76F-48A8-BAB3-C7F0EC906AD4},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Swinging Strike,,,,,,,35.307,2.591,-2.546,1071,301.456,4:00,1.579,0.77,1.41,-1.384,-0.2,0.258,0.947,0.29,31.769,-7.432,-0.674,0.5,,,,,,,,,,,,-0.153,-0.102,-0.694,15.24,1.646,1.429,-34.534,0.994,-2.361,6.765,-11.378,Coe College,Coe College,,,,,{01A74A7D-D3AC-4BD8-B27B-0C33F5372235},-0.29,0.947,
339,2/16/21,17:11:11,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Will  Young,{01EB9425-A76F-48A8-BAB3-C7F0EC906AD4},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.39,0.269,-6.689,2167,276.786,3:15,1.581,0.862,1.61,-1.293,-0.118,0.702,0.365,-0.359,31.818,-9.146,-1.56,0.497,,,,,,,,,,,,-0.421,-0.046,-0.682,15.24,1.577,3.765,-34.339,-0.321,-6.458,6.519,-10.513,Coe College,Coe College,,,,,{276B47DA-E29B-4FAE-AFFB-4B26E7B1871D},0.359,0.365,
340,2/16/21,17:11:24,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Will  Young,{01EB9425-A76F-48A8-BAB3-C7F0EC906AD4},L,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{1B388CD7-6497-41E2-8541-3A5857555C72},,,
341,2/16/21,17:11:37,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Will  Young,{01EB9425-A76F-48A8-BAB3-C7F0EC906AD4},L,Coe College,Wind Up,,Top,,,,Curveball,,Contact Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{8E2816C9-7DFD-4F00-B006-B3327A730242},,,
342,2/16/21,17:12:02,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,32.217,-4.779,-5.907,1810,243.927,2:15,1.97,0.9,1.562,-1.239,0.185,0.481,,,29.187,-13.664,-2.381,,,,,,,,,,,,,-0.302,0.165,-0.735,15.24,1.822,3.068,-31.262,-3.056,-3.803,5.888,-7.724,Coe College,Coe College,,,,,{211CB19F-4FA8-40A2-A8DB-F879A8F3894D},0.32,-0.651,
343,2/16/21,17:12:19,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Jordan Kaplan,{8F1384A7-E15D-4B46-9818-30569937C761},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Contact Out,,,,,,,35.178,0.043,-2.601,2093,99.261,9:15,1.72,0.748,1.713,-1.136,0,-0.21,0.596,-0.202,32.148,-8.274,-4.148,0.488,33.407,0.978,-19.469,,,,,12.745,,,0.411,0.093,0.018,-0.679,15.24,1.712,1.652,-34.703,-0.38,1.457,6.668,-9.525,Coe College,Coe College,,,,,{914C9FE5-ED3D-4B98-A859-15BEFB9EF630},0.202,0.596,
344,2/16/21,17:12:44,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,28.283,0.112,-0.794,1880,169.011,11:45,2.192,0.831,1.683,-1.285,0.46,-0.103,0.938,0.502,25.691,-9.354,-1.558,0.608,,,,,,,,,,,,0.048,0.282,-0.809,15.24,2.185,0.419,-28.062,-0.319,0.488,4.908,-6.954,Coe College,Coe College,,,,,{50740597-4742-48E2-A848-AE127FDD7D92},-0.502,0.938,
345,2/16/21,17:12:57,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,35.63,-3.016,-5.034,2301,213.05,1:00,1.892,0.925,1.593,-0.609,0.533,0.372,0.415,-0.149,32.018,-7.465,-2.307,0.491,,,,,,,,,,,,-0.236,0.326,-0.787,15.24,1.802,2.928,-34.845,-2.075,-3.708,7.022,-4.684,Coe College,Coe College,,,,,{BFD26E3A-091F-4F0C-A739-1EAC88194C5B},0.149,0.415,
346,2/16/21,17:13:10,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Curveball,,Swinging Strike,,,,,,,31.037,0.651,-1.706,1158,25.853,6:45,1.771,0.859,1.301,-2.236,-0.7,-0.312,,,28.837,-15.141,-3.962,,,,,,,,,,,,,0.146,-0.334,-0.799,15.24,1.766,1.029,-30.544,-0.504,1.761,5.461,-13.836,Coe College,Coe College,,,,,{818EF702-D664-46D5-9868-A01C7222A25E},-0.049,-0.274,
347,2/16/21,17:13:31,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Foul Ball,,,,,,,35.515,-1.504,-4.71,1135,211.123,1:00,1.849,0.844,1.575,-0.757,0.387,0.253,0.659,-0.257,32.269,-7.005,-2.867,0.49,,,,,,,,,,,,-0.166,0.231,-0.713,15.24,1.8,2.772,-34.84,-1.211,-2.641,6.435,-6.146,Coe College,Coe College,,,,,{F183D902-5E9D-4794-AC68-65EB05F09B76},0.257,0.659,
348,2/16/21,17:13:46,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,31.465,1.607,-2.405,1956,271.933,3:00,1.74,0.912,1.453,-1.535,-0.058,0.553,0.67,0.769,28.742,-9.464,1.613,0.556,,,,,,,,,,,,-0.304,-0.022,-0.844,15.24,1.774,1.098,-30.926,0.31,-3.793,5.176,-10.077,Coe College,Coe College,,,,,{59CCFF78-2361-4627-AF01-7642ACC67FA5},-0.769,0.67,
349,2/16/21,17:14:01,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Foul Ball,,,,,,,35.051,-1.26,-4.904,2224,225.76,1:30,1.774,0.928,1.511,-0.889,0.306,0.351,0.52,-0.136,31.612,-7.709,-2.347,0.501,,,,,,,,,,,,-0.22,0.188,-0.787,15.24,1.728,2.8,-34.237,-1.104,-3.357,6.5,-6.941,Coe College,Coe College,,,,,{90FAB54F-B791-40D4-A99F-F8D1EBEB359A},0.136,0.52,
350,2/16/21,17:14:19,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,28.12,-0.065,-1.014,1943,176.816,12:00,2.185,0.865,2.017,-1.262,0.432,-0.028,0.905,0.554,25.652,-9.525,-1.222,0.598,,,,,,,,,,,,0.007,0.275,-0.844,15.24,2.177,0.501,-27.947,-0.329,0.069,4.772,-7.039,Coe College,Coe College,,,,,{4806ECC6-26B0-4618-BF61-E0C601764A27},-0.554,0.905,
351,2/16/21,17:14:33,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,28.457,4.942,-0.724,1912,16.499,6:30,1.838,0.809,1.559,-2.36,-0.589,-0.152,0.9,0.449,25.904,-12.277,-1.846,0.613,,,,,,,,,,,,0.074,-0.314,-0.787,15.24,1.959,0.401,-28.046,1.695,0.746,4.948,-12.973,Coe College,Coe College,,,,,{523DA169-4F3A-466D-B3AF-184706F60477},-0.449,0.9,
352,2/16/21,17:14:47,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Foul Ball,,,,,,,35.286,-1.527,-3.131,2230,208.783,1:00,1.855,0.818,1.727,-0.624,0.506,0.299,0.797,0.226,31.873,-6.129,-0.919,0.488,,,,,,,,,,,,-0.184,0.303,-0.739,15.24,1.811,1.795,-34.755,-1.149,-2.886,6.884,-5.056,Coe College,Coe College,,,,,{F38C4EFA-F095-483D-8D2B-3A2BCDBD492E},-0.226,0.797,
353,2/16/21,17:15:05,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.031,-0.294,-1.566,2264,63.283,8:00,1.718,0.704,1.603,-1.374,-0.217,-0.345,0.26,-0.089,31.999,-10.289,-4.104,0.495,,,,,,,,,,,,0.17,-0.09,-0.658,15.24,1.698,1.075,-34.583,-0.693,2.625,7.083,-11.189,Coe College,Coe College,,,,,{CCFB6316-8B6C-4C4A-9011-37794B5FAD6A},0.089,0.26,
354,2/16/21,17:15:19,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,TJ Johnson,{5523E84E-5878-4B20-ACCB-0B59D1E460FC},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Contact Out,,,,,,,35.246,-0.967,-3.485,2216,225.293,1:30,1.826,0.82,1.658,-0.826,0.318,0.357,0.724,0.182,31.937,-7.024,-0.857,0.49,,,,,,,,,,,,-0.216,0.195,-0.729,15.24,1.794,1.981,-34.684,-0.891,-3.378,6.701,-6.756,Coe College,Coe College,,,,,{02FB14B0-CE7D-433E-9FBC-8C514ED89B22},-0.182,0.724,
355,2/16/21,17:15:40,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Curveball,,Foul Ball,,,,,,,31.096,2.369,-1.883,2227,31.309,7:00,1.777,0.823,1.469,-1.972,-0.469,-0.258,0.49,0.021,28.634,-11.814,-3.762,0.562,,,,,,,,,,,,0.12,-0.239,-0.763,15.24,1.829,1.099,-30.624,0.565,1.464,5.257,-12.714,Coe College,Coe College,,,,,{749DB1E2-BA8A-4F21-9545-ECCDAFBC12EE},-0.021,0.49,
356,2/16/21,17:15:55,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,31.111,4.444,-1.166,1887,359.85,6:00,1.738,1.074,1.387,-1.998,-0.519,0.001,1.032,0.737,27.405,-10.321,-1.158,0.571,,,,,,,,,,,,-0.014,-0.26,-1.038,15.24,1.858,0.628,-30.866,1.683,-0.162,7.633,-12.872,Coe College,Coe College,,,,,{92EAE259-0D52-4E70-9574-AC0AA335CFFA},-0.737,1.032,
357,2/16/21,17:16:11,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Contact Out,,,,,,,34.855,1.235,-3.756,2119,348.355,5:30,1.675,0.88,1.657,-1.547,-0.367,0.069,0.481,-0.124,31.862,-10.026,-3.249,0.497,34.688,6.409,1.956,,,,,4.816,,,0.144,-0.064,-0.187,-0.78,15.24,1.696,2.218,-34.171,0.175,-0.973,6.293,-12.653,Coe College,Coe College,,,,,{7831AC13-BEA0-456A-85E6-4AC2B9851B41},0.124,0.481,
358,2/16/21,17:16:37,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,34.852,-2.188,-4.192,2176,203.207,12:45,2.026,0.885,1.71,-0.601,0.573,0.259,0.801,-0.051,31.587,-6.595,-2.291,0.496,,,,,,,,,,,,-0.168,0.338,-0.778,15.24,1.965,2.412,-34.153,-1.521,-2.561,6.192,-4.66,Coe College,Coe College,,,,,{1549BCF7-7FB8-412C-B689-470B4503EFE2},0.051,0.801,
359,2/16/21,17:16:49,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,29.379,1.966,-2.134,2002,24.864,6:45,1.763,0.954,1.433,-2.262,-0.584,-0.239,0.07,0.098,27.103,-14.266,-3.879,0.597,,,,,,,,,,,,0.106,-0.284,-0.886,15.24,1.8,1.163,-29.019,0.228,1.146,5.243,-12.879,Coe College,Coe College,,,,,{335EF369-4534-4F9F-85ED-4CE5D424211E},-0.098,0.07,
360,2/16/21,17:17:06,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,34.973,0.183,-5.913,2188,307.757,4:15,1.653,0.941,1.717,-1.436,-0.271,0.306,0.269,-0.44,31.887,-10.306,-3.668,0.495,,,,,,,,,,,,-0.208,-0.127,-0.79,15.24,1.647,3.44,-34.254,-0.396,-3.172,6.522,-11.751,Coe College,Coe College,,,,,{8B629E78-7595-4477-B26A-27BE84C79BA8},0.44,0.269,
361,2/16/21,17:17:21,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,31.182,1.975,-1.513,2249,44.623,7:30,1.631,0.818,1.462,-2.061,-0.579,-0.51,0.141,-0.128,28.638,-12.88,-5.241,0.561,,,,,,,,,,,,0.253,-0.286,-0.767,15.24,1.671,0.996,-30.821,0.33,3.077,5.977,-13.288,Coe College,Coe College,,,,,{B61A8FFF-636D-4573-A5A6-D714769247B0},0.128,0.141,
362,2/16/21,17:17:37,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,34.015,-0.414,-3.042,1581,228.35,1:30,1.905,0.917,1.572,-0.904,0.333,0.411,0.882,0.455,31.025,-6.994,-0.041,0.509,,,,,,,,,,,,-0.237,0.195,-0.835,15.24,1.885,1.628,-33.526,-0.58,-3.489,5.932,-6.944,Coe College,Coe College,,,,,{1CFBE08B-8596-4D43-A9DF-3DD4369CB2AD},-0.455,0.882,
363,2/16/21,17:17:53,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,34.398,-1.258,-1.206,2149,197.316,12:30,2.015,0.841,1.507,-0.661,0.549,0.181,0.992,0.675,31.374,-6.055,0.117,0.503,,,,,,,,,,,,-0.103,0.313,-0.807,15.24,1.971,0.646,-34.046,-1.006,-1.564,6.272,-5.075,Coe College,Coe College,,,,,{D0A72B77-C7C5-4CC5-89CE-854E5BD07A24},-0.675,0.992,
364,2/16/21,17:18:10,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.154,-0.4,-3.309,1644,198.085,12:30,1.921,0.78,1.659,-0.67,0.476,0.168,1.136,0.002,31.811,-5.322,-2.076,0.491,,,,,,,,,,,,-0.114,0.275,-0.692,15.24,1.905,1.941,-34.635,-0.489,-1.776,6.672,-5.511,Coe College,Coe College,,,,,{63A90765-F003-4160-9952-257AC218B67B},-0.002,1.136,
365,2/16/21,17:18:24,0,0,Drew Osterman,{C3761812-4954-4529-A01F-25615395B63B},R,Coe College,Issac Evans,{ED675B1A-C164-4CD6-AD66-815F8656E457},L,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Single,,,,,,,34.721,-2.11,-3.117,2177,182.838,12:00,1.956,0.735,1.661,-0.606,0.572,0.03,0.747,-0.125,31.57,-6.536,-2.897,0.497,30.996,22.491,-4.925,,,,,66.371,,,2.863,-0.039,0.337,-0.652,15.24,1.894,1.851,-34.187,-1.481,-0.588,6.333,-4.673,Coe College,Coe College,,,,,{63D642A7-2606-4C2A-8451-46FACA23F078},0.125,0.747,
366,2/16/21,17:23:24,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,JT Henry,{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,Coe College,Wind Up,,Top,,,,Changeup,,Contact Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{8C2D4C05-C334-4862-A8D2-CD01AB0B514A},,,
367,2/16/21,17:23:50,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,JT Henry,{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{64F3EDA5-FF21-4271-A2ED-AE9C1005C8F9},,,
368,2/16/21,17:24:04,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{F87490EC-2C21-4FAE-8EC2-16B05D0E3E12},,,
369,2/16/21,17:24:18,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{A3501861-1396-428D-8AF3-3932CBBDA952},,,
370,2/16/21,17:24:32,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,32.343,1.51,-0.442,1030,87.871,9:00,1.54,0.532,1.008,-1.55,-0.098,-0.629,0.438,-0.229,29.111,-9.494,-4.948,0.558,,,,,,,,,,,,0.308,-0.025,-0.506,15.24,1.574,0.522,-31.868,0.16,3.99,6.662,-10.132,Coe College,Coe College,,,,,{4C8AE6F6-2311-4AF9-9A03-79532C595FBE},0.229,0.438,
371,2/16/21,17:24:47,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Foul Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{1427E544-3FDB-4E5C-BA6D-C497EFD06033},,,
372,2/16/21,17:25:26,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{81AE1FE0-75D9-458C-9246-829DA0BB1DA6},,,
373,2/16/21,17:25:40,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,36.734,-2.345,-3.189,1903,215.461,1:15,1.603,0.546,1.203,-0.657,0.469,0.362,0.256,-0.028,32.909,-7.042,-0.586,0.488,,,,,,,,,,,,-0.208,0.275,-0.44,15.24,1.512,1.829,-35.847,-1.777,-3.457,7.372,-5.223,Coe College,Coe College,,,,,{1DBD7F21-50E7-4CFA-8AB6-63F17AC8D0D4},0.028,0.256,
374,2/16/21,17:25:58,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Changeup,,Called Strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{E4052840-770F-4CAF-99A6-84F2B43D9A14},,,
375,2/16/21,17:26:13,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Daniel Hawes,{FA841584-9742-4351-A30A-4D84AAB259FD},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Contact Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{D6468E27-A653-4B5C-BD1D-1E60E1FB8557},,,
376,2/16/21,17:26:35,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ethan Carey,{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{C6CE9318-E240-4256-A6D0-87DCA42B5397},,,
377,2/16/21,17:26:50,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ethan Carey,{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{67DA2401-66B0-4021-BDBE-AA2A02D274D3},,,
378,2/16/21,17:27:05,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ethan Carey,{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Swinging Strike,,,,,,,36.846,1.416,0.144,1849,71.037,8:15,1.363,0.398,1.228,-1.274,-0.18,-0.393,0.504,0.047,33.26,-7.73,-2.694,0.482,,,,,,,,,,,,0.2,-0.08,-0.398,15.24,1.396,0.092,-36.286,0.304,3.404,7.864,-11.165,Coe College,Coe College,,,,,{B1734E72-AFFC-4205-8CB1-2505D1E30135},-0.047,0.504,
379,2/16/21,17:27:22,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ethan Carey,{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,Coe College,Wind Up,,Top,,,,Changeup,,Foul Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coe College,Coe College,,,,,{87E6E5C5-9E59-4545-B851-6F15314D3172},,,
380,2/16/21,17:27:43,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ethan Carey,{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,33.329,1.974,-2.323,2016,56.631,8:00,1.388,0.461,1.044,-1.755,-0.375,-0.471,0.218,-0.698,30.033,-10.456,-5.689,0.543,,,,,,,,,,,,0.214,-0.171,-0.367,15.24,1.437,1.534,-32.661,0.346,2.919,6.854,-12.143,Coe College,Coe College,,,,,{B518CA42-93A9-40CC-9498-9626678AE25D},0.698,0.218,
381,2/16/21,17:28:14,0,0,Matthew Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ethan Carey,{E5914E46-FDBD-4004-8A85-0D5FFFE3D012},R,Coe College,Wind Up,,Top,,,,Slider,,Foul Ball,,,,,,,32.603,1.748,-1.077,1101,74.402,8:30,1.615,0.847,1.073,-1.73,-0.316,-0.846,0.401,-0.318,,,,0.552,,,,,,,,,,,,0.414,-0.134,-0.795,15.24,1.655,0.969,-32.158,0.236,5.42,7.049,-11.569,Coe College,Coe College,,,,,{29AD68EB-791A-42C6-A46E-3B30BDA132BA},0.318,0.401,
